customer_unique_id,UserID,first_purchase,last_purchase,frequency,total_spent,avg_order_value,recency_days_x,total_events,unique_sessions,page_views,add_to_cart,purchases,first_event,last_event,avg_amount,total_amount,conversion_rate,cart_rate,session_activity,engagement_days,recency_days_y,engagement_value_ratio,activity_frequency_ratio
f02d645581f44f57678461d0e42f68ef,423,2017-11-28 10:19:01,2017-11-28 10:19:01,1,31.68,31.68,275,73,10,8,7,13,2024-01-01 04:51:37.963169,2024-07-17 17:11:20.790283,222.3163595087153,2890.112673613299,1.3,0.875,7.3,198,7,0.434,0.1
e60c3e8f3984efc7f5107d6aacc98da2,524,2017-06-08 22:14:17,2017-06-08 22:14:17,1,20.28,20.28,447,77,10,12,15,10,2024-01-03 18:31:19.520656,2024-07-24 04:03:58.354527,219.6132697076524,2196.132697076524,1.0,1.25,7.7,202,1,0.263,0.1
eac3ccb24c384e1b34c596a3bd7f947b,434,2018-07-21 20:25:45,2018-07-21 20:25:45,1,27.3,27.3,39,79,10,13,13,10,2024-01-05 05:10:07.761771,2024-07-19 11:00:27.202388,184.20330013614483,1842.033001361448,1.0,1.0,7.9,196,5,0.346,0.1
e4eae0d0e154d460ecd621bd01299426,616,2017-11-19 20:55:58,2017-11-19 20:55:58,1,13.68,13.68,283,78,10,12,11,10,2024-01-10 15:18:56.848309,2024-07-19 15:33:46.266749,204.4868290871587,2044.868290871587,1.0,0.9167,7.8,191,5,0.175,0.1
f3f223a3a7f8e32bd4843566e45de8d7,881,2018-02-16 17:30:29,2018-02-16 17:30:29,1,33.84,33.84,194,72,10,12,11,11,2024-01-02 10:16:59.919050,2024-07-22 21:42:20.880325,279.3579614421658,3072.937575863824,1.1,0.9167,7.2,202,2,0.47,0.1
ee94c6489208799271238c965bdbd1ac,443,2018-07-23 00:49:15,2018-07-23 00:49:15,1,30.42,30.42,38,76,10,9,10,7,2024-01-01 04:57:51.072169,2024-07-24 02:14:26.666679,339.5910907749433,2377.137635424603,0.7,1.1111,7.6,204,1,0.4,0.1
fa50e9e49f5d91746a823b1c0577318c,471,2018-04-16 15:32:41,2018-04-16 15:32:41,1,37.38,37.38,135,70,10,6,5,12,2024-01-05 17:20:45.489289,2024-07-18 02:42:45.193335,282.0615241724688,3384.7382900696257,1.2,0.8333,7.0,194,7,0.534,0.1
fd9d6e91a2508becbb85ba7e87addcc8,312,2018-04-23 18:09:44,2018-04-23 18:09:44,1,39.03,39.03,128,75,10,11,8,9,2024-01-04 16:22:37.129249,2024-07-23 19:01:36.478988,283.74396838811884,2553.6957154930697,0.9,0.7273,7.5,201,1,0.52,0.1
f445d4f7f598aaee8f1869d277541e30,79,2017-11-29 18:04:39,2017-11-29 18:04:39,1,34.09,34.09,273,77,10,12,9,12,2024-01-05 17:13:12.466483,2024-07-14 08:16:03.592254,179.57469728132514,2154.8963673759017,1.2,0.75,7.7,190,11,0.443,0.1
f638de6be977cee5899a59b29d761f5d,44,2018-05-03 10:07:33,2018-05-03 10:07:33,1,35.18,35.18,119,81,10,19,14,5,2024-01-01 07:05:21.209369,2024-07-18 16:04:49.395741,300.09785081358973,1500.4892540679489,0.5,0.7368,8.1,199,6,0.434,0.1
fe1304c4f4698b4763212d7a707161a4,598,2018-03-20 13:40:34,2018-03-20 13:40:34,1,39.28,39.28,163,81,10,12,9,8,2024-01-02 12:54:17.030116,2024-07-23 09:11:23.889926,193.47201417045733,1547.7761133636586,0.8,0.75,8.1,202,2,0.485,0.1
fd26a250637b67b1ab80793a71e33224,655,2018-06-29 20:59:10,2018-06-29 20:59:10,1,38.75,38.75,61,81,10,18,10,6,2024-01-01 14:31:39.913440,2024-07-21 19:37:03.062570,259.5969419561133,1557.5816517366798,0.6,0.5556,8.1,202,3,0.478,0.1
e76e647328a9e93ed922d8f39a4bf3eb,875,2018-04-23 22:32:31,2018-04-23 22:32:31,1,23.29,23.29,128,71,10,10,7,10,2024-01-01 00:52:20.596231,2024-07-24 06:17:55.625528,333.8204638890479,3338.204638890479,1.0,0.7,7.1,205,1,0.328,0.1
e4c0b1cb14aa9a7673f6f8732aeea62e,690,2018-05-27 00:31:57,2018-05-27 00:31:57,1,16.29,16.29,95,69,10,10,10,14,2024-01-01 06:31:49.366229,2024-07-24 05:55:37.543338,260.97344385715587,3653.628214000182,1.4,1.0,6.9,204,1,0.236,0.1
e8944655e056e5df9087061401b322bd,599,2018-05-11 12:53:29,2018-05-11 12:53:29,1,25.03,25.03,111,71,10,9,8,13,2024-01-11 05:37:38.360483,2024-07-23 11:54:57.819972,251.7838876931821,3273.1905400113674,1.3,0.8889,7.1,194,1,0.353,0.1
f93fa04812acec5c7cca35346684c216,666,2017-08-23 12:17:57,2017-08-23 12:17:57,1,36.85,36.85,372,70,10,8,5,15,2024-01-03 21:38:37.728412,2024-07-19 03:33:51.796209,233.344193707618,3500.1629056142697,1.5,0.625,7.0,197,6,0.526,0.1
f54b2ebefa4a4e43e7fcd3b4de96795c,814,2017-08-10 17:25:40,2017-08-10 17:25:40,1,35.0,35.0,384,78,10,13,15,11,2024-01-01 08:27:50.172326,2024-07-19 01:24:03.335778,193.6261717142128,2129.8878888563404,1.1,1.1538,7.8,199,6,0.449,0.1
e4830071207eb6aa2f738dc965f05f50,854,2018-01-08 12:51:33,2018-01-08 12:51:33,1,14.65,14.65,234,75,10,12,9,11,2024-01-04 06:41:00.781313,2024-07-21 10:27:35.824007,242.7279549645272,2670.007504609799,1.1,0.75,7.5,199,3,0.195,0.1
ee62e466c5dcfbb26ce5ed98dd86c38f,791,2018-06-17 16:23:14,2018-06-17 16:23:14,1,30.48,30.48,73,77,10,13,9,9,2024-01-25 12:57:16.403869,2024-07-22 04:24:46.424685,258.71465262209784,2328.4318735988804,0.9,0.6923,7.7,178,3,0.396,0.1
ee5404be56619d4488a3212b84bb66d0,850,2018-07-27 16:59:35,2018-07-27 16:59:35,1,30.42,30.42,33,74,10,8,17,13,2024-01-05 09:35:25.820186,2024-07-19 05:58:37.999130,220.0278214719962,2860.3616791359505,1.3,2.125,7.4,195,6,0.411,0.1
f25e3bab885e682a8c73321a133d392f,750,2017-12-07 15:59:04,2017-12-07 15:59:04,1,32.99,32.99,265,74,10,13,10,13,2024-01-09 23:20:09.897120,2024-07-20 13:38:21.941486,219.9156196631734,2858.903055621254,1.3,0.7692,7.4,192,4,0.446,0.1
eea6e5f01ce486fd7727e0611cdbaacd,489,2018-05-31 12:37:29,2018-05-31 12:37:29,1,30.83,30.83,91,78,10,14,6,9,2024-01-04 10:33:43.206374,2024-07-23 14:17:51.839316,232.5927267350728,2093.334540615655,0.9,0.4286,7.8,201,1,0.395,0.1
e890dd153c9d49c005865ccbeba8979e,158,2017-10-31 18:57:56,2017-10-31 18:57:56,1,25.17,25.17,302,70,10,11,11,11,2024-01-05 09:01:08.185762,2024-07-23 18:41:20.221077,313.1428191060595,3444.5710101666546,1.1,1.0,7.0,200,1,0.36,0.1
f71ada981403cb12be7003395a258a2f,999,2018-05-18 12:28:09,2018-05-18 12:28:09,1,35.83,35.83,104,75,10,10,9,12,2024-01-01 14:48:07.008651,2024-07-21 08:06:25.156251,226.57713924682392,2718.925670961887,1.2,0.9,7.5,201,4,0.478,0.1
ee61a2265f95add8c381bae180f628c3,11,2017-10-07 16:43:53,2017-10-07 16:43:53,1,30.75,30.75,326,85,10,16,12,9,2024-01-01 12:27:09.150148,2024-07-22 19:16:05.465940,135.2505300554293,1217.2547704988635,0.9,0.75,8.5,203,2,0.362,0.1
eba09274717d18bcadb6fbf9dd6558ed,60,2018-03-01 08:25:33,2018-03-01 08:25:33,1,28.17,28.17,182,80,10,10,12,8,2024-01-02 08:42:50.101200,2024-07-22 01:48:36.267342,212.64617735586424,1701.169418846914,0.8,1.2,8.0,201,3,0.352,0.1
ef94319730784638e47138ded9d23014,333,2017-10-18 13:35:32,2017-10-18 13:35:32,1,31.75,31.75,316,74,10,12,17,12,2024-01-01 21:01:23.623168,2024-07-24 05:11:49.934394,234.33710382499285,2812.0452458999143,1.2,1.4167,7.4,204,1,0.429,0.1
ec80941e64feb489e07144d4c8fcbdc3,15,2018-04-03 18:29:32,2018-04-03 18:29:32,1,29.03,29.03,148,71,10,9,9,12,2024-01-02 01:20:08.223288,2024-07-20 14:51:55.684294,266.2528608384145,3195.0343300609743,1.2,1.0,7.1,200,4,0.409,0.1
f832d8f651b17291aa60556ebdbaea2d,776,2017-12-01 08:13:46,2017-12-01 08:13:46,1,36.69,36.69,272,81,10,16,5,8,2024-01-02 00:58:55.871773,2024-07-19 19:27:04.006684,206.76107680648715,1654.0886144518972,0.8,0.3125,8.1,199,5,0.453,0.1
f9327d26c4b2edbd8bcafa1cf46b1477,134,2017-07-26 07:11:07,2017-07-26 07:11:07,1,37.09,37.09,400,77,10,15,12,11,2024-01-02 06:07:10.443784,2024-07-21 18:38:26.963550,201.4621676353244,2216.0838439885683,1.1,0.8,7.7,201,3,0.482,0.1
f99976d1d88d55bc06d73a6067f418d0,52,2018-04-01 14:13:39,2018-04-01 14:13:39,1,37.32,37.32,151,79,10,11,12,10,2024-01-01 03:47:38.153057,2024-07-24 07:12:35.685850,187.75465040699763,1877.546504069977,1.0,1.0909,7.9,205,1,0.472,0.1
e7e7d721fbd6e06b5639641d7c653b20,768,2017-06-28 21:03:27,2017-06-28 21:03:27,1,24.75,24.75,427,81,10,17,11,10,2024-01-03 01:55:02.056314,2024-07-22 13:50:04.158858,167.4007606218259,1674.0076062182588,1.0,0.6471,8.1,201,2,0.306,0.1
e5c6d5e98f3bd80987b6248a9aed517a,338,2018-01-17 21:32:50,2018-01-17 21:32:50,1,21.28,21.28,224,68,10,11,8,15,2024-01-01 16:11:32.408706,2024-07-24 03:42:38.806624,262.9610897381337,3944.416346072005,1.5,0.7273,6.8,204,1,0.313,0.1
f8dafbf2639c7ea16883679d48e91291,913,2018-06-20 15:27:17,2018-06-20 15:27:17,1,36.96,36.96,70,68,10,10,12,10,2024-01-07 02:34:34.673002,2024-07-22 18:42:10.348077,405.9416705077779,4059.416705077779,1.0,1.2,6.8,197,2,0.544,0.1
f609af8564851374ca7b2b8a846864dd,311,2018-06-16 18:31:23,2018-06-16 18:31:23,1,35.45,35.45,74,77,10,14,7,10,2024-01-03 12:13:22.392711,2024-07-24 09:40:51.949233,226.3097334022561,2263.097334022561,1.0,0.5,7.7,202,1,0.46,0.1
e5620717bd0eaf156057dc360ee77c7c,432,2017-07-24 14:17:55,2017-07-24 14:17:55,1,20.75,20.75,402,77,10,9,10,11,2024-01-02 09:42:53.498807,2024-07-19 00:05:21.617576,210.0134730071329,2310.1482030784614,1.1,1.1111,7.7,198,6,0.269,0.1
f1480d98bfaa550680f72d2a3ba86366,699,2017-03-26 10:54:33,2017-03-26 10:54:33,1,32.68,32.68,522,77,10,6,14,13,2024-01-07 08:37:51.177014,2024-07-20 09:52:23.902939,180.98531922717896,2352.8091499533266,1.3,2.3333,7.7,195,5,0.424,0.1
ffc39051848c3ef2be36d1513aa3ad17,521,2018-08-01 13:23:19,2018-08-01 13:23:19,1,40.86,40.86,29,81,10,13,13,7,2024-01-04 10:44:21.578660,2024-07-21 17:57:16.608402,236.232203861609,1653.6254270312631,0.7,1.0,8.1,199,3,0.504,0.1
e5de9758720581f20662470864b17182,144,2018-02-27 12:54:12,2018-02-27 12:54:12,1,21.65,21.65,184,80,10,13,12,10,2024-01-01 15:23:26.397178,2024-07-24 00:42:02.395293,178.28779256821076,1782.8779256821076,1.0,0.9231,8.0,204,1,0.271,0.1
ee62d5fbe74028c95e30c8b3ba740c62,372,2017-12-06 12:41:52,2017-12-06 12:41:52,1,31.01,31.01,267,75,10,12,13,9,2024-01-02 06:36:19.020246,2024-07-24 01:30:58.116852,295.8061648960716,2662.2554840646444,0.9,1.0833,7.5,203,1,0.413,0.1
f2c6cf75c7a7e66f8c32d8a2aaa1885b,86,2018-03-05 19:17:51,2018-03-05 19:17:51,1,33.65,33.65,177,71,10,9,8,12,2024-01-03 12:57:16.147598,2024-07-24 06:13:11.875187,270.5839991141259,3247.0079893695106,1.2,0.8889,7.1,202,1,0.474,0.1
e5876c7ff7543332a7bd435e1cd90cfe,901,2018-07-08 16:16:48,2018-07-08 16:16:48,1,21.19,21.19,52,71,10,9,8,12,2024-01-05 07:22:48.699113,2024-07-23 11:26:47.848104,288.48081928005405,3461.769831360649,1.2,0.8889,7.1,200,1,0.298,0.1
ebf1da06f12c8ce6c97cbdb522307c40,740,2018-04-12 15:59:56,2018-04-12 15:59:56,1,28.88,28.88,139,82,10,12,12,5,2024-01-01 13:41:52.605670,2024-07-23 04:07:27.285187,313.4153677484063,1567.0768387420314,0.5,1.0,8.2,203,2,0.352,0.1
ec6ba020d612914fbac92251d0d6b2b5,984,2018-03-17 16:05:33,2018-03-17 16:05:33,1,29.38,29.38,165,72,10,13,8,12,2024-01-02 13:24:01.173893,2024-07-24 06:03:34.986445,269.30513483068546,3231.661617968225,1.2,0.6154,7.2,203,1,0.408,0.1
fd48945800d023ec3d37e7a7298f0cb5,650,2017-07-10 20:47:49,2017-07-10 20:47:49,1,39.27,39.27,415,78,10,10,11,7,2024-01-03 02:19:50.063120,2024-07-23 14:40:55.152904,313.4524137499114,2194.1668962493795,0.7,1.1,7.8,202,1,0.503,0.1
ee22a003c1dbb35839e3e0af49eab52c,233,2017-02-13 18:21:58,2017-02-13 18:21:58,1,30.96,30.96,562,76,10,19,7,9,2024-01-04 18:53:06.723979,2024-07-22 12:14:27.930694,272.9609114036906,2456.6482026332155,0.9,0.3684,7.6,199,2,0.407,0.1
eb25b57ed8605aecea925d5680d2a05f,46,2018-07-21 15:01:31,2018-07-21 15:01:31,1,28.2,28.2,39,72,10,13,10,9,2024-01-01 08:14:07.237998,2024-07-24 00:35:13.913334,343.91987742943525,3095.278896864917,0.9,0.7692,7.2,204,1,0.392,0.1
f1b17bbda9857396b20b1bd1d7f121cf,501,2017-10-02 12:57:58,2017-10-02 12:57:58,1,33.0,33.0,332,74,10,7,7,11,2024-01-04 02:16:55.078655,2024-07-22 03:56:36.438344,262.4005345802005,2886.4058803822054,1.1,1.0,7.4,200,3,0.446,0.1
f21b165d1f860abc928672b05cd46c91,337,2018-06-29 14:49:56,2018-06-29 14:49:56,1,33.22,33.22,62,78,10,11,16,8,2024-01-02 11:56:02.283263,2024-07-23 09:32:46.679950,266.7387682714038,2133.9101461712303,0.8,1.4545,7.8,202,2,0.426,0.1
f6a553ec911200eec3d9121d0a64bd00,835,2018-04-01 12:00:48,2018-04-01 12:00:48,1,35.87,35.87,151,70,10,14,10,13,2024-01-09 19:47:32.506155,2024-07-18 23:22:52.577501,283.5448194593453,3686.082652971489,1.3,0.7143,7.0,191,6,0.512,0.1
f801f71b6e98670a86ad3735144d1b7f,723,2017-09-23 18:49:08,2017-09-23 18:49:08,1,36.75,36.75,340,70,10,14,4,10,2024-01-01 14:24:07.410829,2024-07-21 04:01:16.475896,365.1926845716899,3651.9268457168982,1.0,0.2857,7.0,201,4,0.525,0.1
f6aeb927ffbbff3838001509bbeb8256,799,2017-06-06 04:05:46,2017-06-06 04:05:46,1,35.94,35.94,450,80,10,10,17,10,2024-01-02 22:57:07.798558,2024-07-21 10:54:09.933560,189.49875946096455,1894.9875946096456,1.0,1.7,8.0,200,3,0.449,0.1
ee14cbefb497da66165b32499fc311e2,175,2017-06-15 13:41:16,2017-06-15 13:41:16,1,31.0,31.0,441,71,10,10,14,10,2024-01-03 13:35:13.377061,2024-07-23 02:51:29.384681,328.92650194062486,3289.2650194062485,1.0,1.4,7.1,201,2,0.437,0.1
e52200bf2286a9a1ab3a37a45a86b85c,905,2018-01-08 18:03:44,2018-01-08 18:03:44,1,20.76,20.76,233,69,10,9,13,16,2024-01-10 04:23:59.676989,2024-07-20 23:57:16.184539,246.85920721140204,3949.7473153824326,1.6,1.4444,6.9,192,4,0.301,0.1
f0e8148270bb4c824828dd0c2edaf1ab,580,2018-01-16 22:32:22,2018-01-16 22:32:22,1,32.59,32.59,225,69,10,9,10,11,2024-01-04 16:41:21.249505,2024-07-24 00:21:33.142694,353.6136545534657,3889.750200088123,1.1,1.1111,6.9,201,1,0.472,0.1
e6b176f00ad708dab08998ac633b71bb,123,2018-04-07 19:57:43,2018-04-07 19:57:43,1,23.39,23.39,144,73,10,12,8,13,2024-01-01 23:13:10.607419,2024-07-10 05:56:55.569903,229.9975230480656,2989.9677996248524,1.3,0.6667,7.3,190,15,0.32,0.1
f6e92840fbea6febf6662cbf9616ecbc,625,2017-02-28 19:50:36,2017-02-28 19:50:36,1,36.1,36.1,547,73,10,10,11,13,2024-01-02 23:25:33.927650,2024-07-24 02:35:49.998491,236.04490957543385,3068.58382448064,1.3,1.1,7.3,203,1,0.495,0.1
fc06116082a6e23a21072673c4eb12f3,192,2017-03-05 17:27:31,2017-03-05 17:27:31,1,38.68,38.68,542,78,10,12,15,9,2024-01-04 07:43:56.965088,2024-07-22 00:04:28.716881,238.4378375469508,2145.940537922557,0.9,1.25,7.8,199,3,0.496,0.1
edeacde884816ac5fb6b44e34d3d6bb4,182,2017-02-06 09:29:52,2017-02-06 09:29:52,1,30.95,30.95,570,75,10,7,11,10,2024-01-03 22:34:56.352750,2024-07-23 18:50:15.414150,266.78021339932627,2667.802133993263,1.0,1.5714,7.5,201,1,0.413,0.1
e7d711e774569547b95d05ec9e391c4d,790,2018-02-02 12:10:50,2018-02-02 12:10:50,1,25.5,25.5,209,80,10,16,10,7,2024-01-07 00:11:35.732518,2024-07-20 14:34:02.663914,275.1890012916984,1926.3230090418888,0.7,0.625,8.0,195,4,0.319,0.1
f9440ee3262032e0f0ea6ab93edad013,275,2017-07-04 21:39:30,2017-07-04 21:39:30,1,37.44,37.44,421,80,10,12,16,8,2024-01-02 09:13:06.254624,2024-07-21 20:03:05.268583,233.4407512714423,1867.5260101715385,0.8,1.3333,8.0,201,3,0.468,0.1
f0c8f31425355056c902cf77f1125bda,17,2018-02-13 21:50:31,2018-02-13 21:50:31,1,32.59,32.59,197,75,10,10,14,13,2024-01-04 13:03:00.131178,2024-07-23 07:00:08.055091,203.39694911367255,2644.160338477744,1.3,1.4,7.5,200,2,0.435,0.1
f585d84652f28ad66789cd844764385c,550,2017-11-24 13:55:31,2017-11-24 13:55:31,1,35.41,35.41,279,75,10,7,14,9,2024-01-02 05:37:17.562993,2024-07-23 17:39:51.921452,304.36820166987525,2739.3138150288773,0.9,2.0,7.5,203,1,0.472,0.1
fe7cac6f25adea52658b24825562eb8f,567,2018-08-09 12:52:57,2018-08-09 12:52:57,1,40.25,40.25,21,78,10,11,14,11,2024-01-01 06:35:23.915663,2024-07-23 12:20:18.766688,201.64439992107845,2218.088399131863,1.1,1.2727,7.8,204,1,0.516,0.1
e63b7e65ecb65d0d1624a564fa2c8cff,755,2017-09-20 17:12:34,2017-09-20 17:12:34,1,22.79,22.79,343,75,10,12,12,10,2024-01-05 13:30:33.071419,2024-07-23 09:14:54.587083,280.5332220911838,2805.3322209118382,1.0,1.0,7.5,199,2,0.304,0.1
f7d86e04c9c498efc7b73a6a1bd44629,585,2017-12-30 23:53:28,2017-12-30 23:53:28,1,36.77,36.77,242,83,10,7,17,10,2024-01-01 04:17:43.482508,2024-07-24 10:00:22.891611,157.75200480276598,1577.52004802766,1.0,2.4286,8.3,205,1,0.443,0.1
e60e61598dc2b22ecd55888be5b5d692,147,2017-11-26 10:35:07,2017-11-26 10:35:07,1,22.68,22.68,277,76,10,15,4,13,2024-01-02 03:52:14.821044,2024-07-23 19:19:16.153952,192.58748789351256,2503.637342615664,1.3,0.2667,7.6,203,1,0.298,0.1
f55c546ae0e58f81ec0f3ef080cda181,165,2018-01-31 17:33:42,2018-01-31 17:33:42,1,35.4,35.4,210,75,10,7,8,14,2024-01-01 13:52:08.233188,2024-07-23 18:52:56.098434,191.33455137352024,2678.6837192292837,1.4,1.1429,7.5,204,1,0.472,0.1
ecb7c122cb9faf3c3441d9ce1b5dd2eb,319,2017-12-06 12:38:42,2017-12-06 12:38:42,1,30.0,30.0,267,71,10,10,10,14,2024-01-06 03:38:33.782035,2024-07-11 00:27:23.583634,243.75866607761645,3412.6213250866303,1.4,1.0,7.1,186,14,0.423,0.1
e93551d6d2f692df4c7e723cd9ec24d7,518,2018-03-27 07:59:27,2018-03-27 07:59:27,1,27.13,27.13,156,74,10,10,9,13,2024-01-03 01:44:49.582884,2024-07-24 05:08:34.432218,225.53167340404227,2931.9117542525496,1.3,0.9,7.4,203,1,0.367,0.1
ed470f6523c0e96280f8a357a9c4abd0,130,2018-07-14 18:26:36,2018-07-14 18:26:36,1,30.42,30.42,46,72,10,12,10,14,2024-01-01 22:57:43.745455,2024-07-22 17:24:55.479965,227.25133659507105,3181.5187123309947,1.4,0.8333,7.2,202,2,0.423,0.1
f427987793d5f8ba8a928af16674820b,679,2018-01-23 14:03:06,2018-01-23 14:03:06,1,35.0,35.0,219,68,10,9,11,13,2024-01-02 12:40:13.475154,2024-07-20 22:29:06.130316,323.29180066001675,4202.793408580218,1.3,1.2222,6.8,200,4,0.515,0.1
fa74ed50f1a843f0316b5c75666b076e,118,2017-05-08 17:27:02,2017-05-08 17:27:02,1,38.0,38.0,478,76,10,15,9,10,2024-01-01 02:58:10.678917,2024-07-13 22:27:09.960183,251.661678986818,2516.61678986818,1.0,0.6,7.6,194,11,0.5,0.1
efa386c68ee843c10ab73a3f506b8f7c,415,2017-11-08 22:53:22,2017-11-08 22:53:22,1,32.15,32.15,294,71,10,10,9,13,2024-01-13 06:02:57.832751,2024-07-23 03:00:46.996743,267.0469241481114,3471.610013925448,1.3,0.9,7.1,191,2,0.453,0.1
f8bed9949862a9a3bd41f28806773fed,206,2018-08-08 16:29:48,2018-08-08 16:29:48,1,37.37,37.37,21,73,10,11,16,13,2024-01-03 21:55:57.591893,2024-07-23 10:36:42.448622,234.791324550672,3052.287219158736,1.3,1.4545,7.3,201,1,0.512,0.1
efb1b4b0f014f3126d0a8584bbebea9a,631,2018-04-16 18:10:14,2018-04-16 18:10:14,1,32.29,32.29,135,79,10,10,12,8,2024-01-04 09:22:01.257398,2024-07-23 04:31:47.907798,263.7326307244937,2109.8610457959494,0.8,1.2,7.9,200,2,0.409,0.1
e871afa4e0ceafbf190bae09320879bd,492,2017-09-14 23:40:51,2017-09-14 23:40:51,1,26.68,26.68,349,84,10,14,9,6,2024-01-01 01:10:20.900746,2024-07-23 10:50:32.859459,257.9610550904339,1547.766330542603,0.6,0.6429,8.4,204,1,0.318,0.1
f214929c86f14b55dd10d7a673028010,970,2017-10-12 15:12:09,2017-10-12 15:12:09,1,33.68,33.68,321,75,10,16,11,12,2024-01-02 04:14:40.680150,2024-07-22 17:55:33.109269,238.7629762471138,2865.155714965366,1.2,0.6875,7.5,202,2,0.449,0.1
ebd2896cb0c2b43c9534741b410eebe0,822,2018-07-12 12:25:22,2018-07-12 12:25:22,1,29.41,29.41,49,71,10,3,10,14,2024-01-02 01:11:10.797776,2024-07-20 08:03:24.833568,255.73492387614755,3580.2889342660656,1.4,3.3333,7.1,200,5,0.414,0.1
fed56335d91e00504eedd73464cbc2b6,662,2018-04-30 00:58:50,2018-04-30 00:58:50,1,40.78,40.78,122,81,10,11,13,10,2024-01-04 15:24:40.296081,2024-07-23 00:04:14.749354,181.89851474996163,1818.9851474996165,1.0,1.1818,8.1,200,2,0.503,0.1
f473ec6900b2a625150a6849506cd3ed,920,2017-03-20 16:15:32,2017-03-20 16:15:32,1,35.04,35.04,527,71,10,10,10,12,2024-01-02 05:04:46.750885,2024-07-24 08:59:54.054808,301.55690495972,3618.68285951664,1.2,1.0,7.1,204,1,0.494,0.1
e8178405cd0d9b7ba864a3839f09f12d,595,2017-07-23 11:08:03,2017-07-23 11:08:03,1,26.38,26.38,403,74,10,10,7,13,2024-01-02 10:44:35.908835,2024-07-22 19:32:28.179234,229.39318505714436,2982.1114057428763,1.3,0.7,7.4,202,2,0.356,0.1
e5f4c50b9b79024bcf048ad25fa518b6,369,2018-01-11 14:01:09,2018-01-11 14:01:09,1,23.1,23.1,231,76,10,11,6,9,2024-01-01 06:55:14.285708,2024-07-07 00:02:40.311599,287.2792102569931,2585.5128923129378,0.9,0.5455,7.6,187,18,0.304,0.1
eb80b2c3b253cb2b7e97ec0d542ba0c1,150,2018-03-12 15:55:21,2018-03-12 15:55:21,1,29.22,29.22,170,69,10,8,8,14,2024-01-07 02:12:58.445507,2024-07-22 18:25:53.072054,281.90070824703736,3946.609915458523,1.4,1.0,6.9,197,2,0.423,0.1
eb47ff8b5057b9083f363e947831e696,605,2018-02-05 11:46:11,2018-02-05 11:46:11,1,29.09,29.09,206,71,10,12,9,14,2024-01-01 14:32:16.463567,2024-07-22 20:02:58.766313,255.11320514165075,3571.5848719831106,1.4,0.75,7.1,203,2,0.41,0.1
e80951dabdba370df78996bfea330daa,803,2018-03-12 17:42:37,2018-03-12 17:42:37,1,26.44,26.44,170,69,10,11,8,14,2024-01-04 17:48:06.225325,2024-07-18 18:35:14.544905,292.889758966814,4100.456625535395,1.4,0.7273,6.9,196,6,0.383,0.1
fbcb6055939c32e8772445388c64b37a,640,2017-07-12 12:23:35,2017-07-12 12:23:35,1,39.0,39.0,414,69,10,7,10,14,2024-01-01 23:51:36.583323,2024-07-20 17:46:28.269297,288.2318211519122,4035.2454961267695,1.4,1.4286,6.9,200,4,0.565,0.1
eb0fbfa5630b5176ea4ec7b9b1239473,460,2018-06-02 11:14:09,2018-06-02 11:14:09,1,28.89,28.89,89,87,10,14,11,7,2024-01-06 11:53:14.041049,2024-07-23 11:15:52.113556,208.9708027116198,1462.7956189813383,0.7,0.7857,8.7,198,1,0.332,0.1
fb98dba63ddb41a7f253e8f590e80107,465,2017-12-19 20:54:58,2017-12-19 20:54:58,1,38.9,38.9,253,69,10,7,10,14,2024-01-02 23:31:48.775530,2024-07-22 00:26:59.040928,288.22749859694693,4035.184980357257,1.4,1.4286,6.9,201,3,0.564,0.1
e51f7a0bf2bc5a3fcf6ef18319cd4456,811,2018-05-13 20:23:19,2018-05-13 20:23:19,1,22.19,22.19,108,76,10,15,13,13,2024-01-05 21:44:48.634689,2024-07-17 23:09:26.301751,205.94145926423263,2677.2389704350244,1.3,0.8667,7.6,194,7,0.292,0.1
f4630c93125ec84a5c6ed702054a507d,256,2018-04-12 10:47:54,2018-04-12 10:47:54,1,35.13,35.13,140,74,10,16,10,9,2024-01-01 11:05:55.687217,2024-07-19 18:32:53.256423,326.9625698054696,2942.6631282492262,0.9,0.625,7.4,200,5,0.475,0.1
fa20beaf1f3411121968ce0546c75e06,973,2017-11-25 02:08:25,2017-11-25 02:08:25,1,38.09,38.09,278,78,10,9,13,9,2024-01-02 19:02:04.507726,2024-07-18 06:18:47.818156,260.2238718509429,2342.014846658486,0.9,1.4444,7.8,197,7,0.488,0.1
e8cf89d371ef673f688961c989efb877,427,2018-05-31 22:26:53,2018-05-31 22:26:53,1,27.36,27.36,90,73,10,12,10,13,2024-01-06 07:25:57.003184,2024-07-24 08:10:38.252407,240.7185090263413,3129.340617342437,1.3,0.8333,7.3,200,1,0.375,0.1
f0f8549456c7e101128f5b9433c81f79,815,2018-05-10 01:45:06,2018-05-10 01:45:06,1,33.12,33.12,112,75,10,9,10,13,2024-01-07 10:06:23.417198,2024-07-21 13:41:24.503395,222.9509110406192,2898.361843528049,1.3,1.1111,7.5,196,3,0.442,0.1
faea8d3ca7727a278bf3045a9486eca7,722,2017-11-24 22:04:26,2017-11-24 22:04:26,1,38.5,38.5,278,77,10,15,15,10,2024-01-05 15:56:51.696376,2024-07-21 08:11:24.636946,251.32344098992348,2513.234409899235,1.0,1.0,7.7,197,4,0.5,0.1
